Date,Year,Month,Day,Season,Country,City,Temperature_C,Humidity_%,WindSpeed_mps,Pressure_hPa,Rainfall_mm,Visibility_km,UV_Index,PM2_5,PM10,NO2,SO2,CO,Ozone,NH3,Aerosol_Optical_Depth,Traffic_Density,Industrial_Activity,Green_Cover_%,Population_Density,AQI,AQI_Category
2024-07-05,2024,7,5,Monsoon,Australia,Melbourne,12.4,86.0,10.6,1002.3,2.9,7.2,5.5,23.1,57.9,46.2,8.9,1.72,24.9,15.4,0.33,90,72,44,4835,135,Unhealthy for Sensitive Groups
2024-02-28,2024,2,28,Winter,India,Bengaluru,34.5,94.0,10.8,1015.3,7.3,3.1,4.2,45.6,63.8,46.0,15.5,1.29,46.1,20.2,0.26,79,70,13,10872,205,Very Unhealthy
2025-07-19,2025,7,19,Monsoon,USA,Chicago,22.8,84.0,1.6,1027.5,0.0,9.2,6.8,31.7,49.8,34.8,10.4,0.62,30.8,16.7,0.44,20,23,41,14657,130,Unhealthy for Sensitive Groups
2025-07-13,2025,7,13,Monsoon,Canada,Calgary,28.5,58.0,9.5,1017.9,3.1,6.6,4.7,37.3,56.0,,6.1,1.83,37.9,14.3,0.66,67,40,15,23474,153,Unhealthy
2024-10-31,2024,10,31,Autumn,USA,Seattle,7.5,68.0,7.1,1007.4,0.0,9.5,3.2,44.3,75.3,24.8,8.6,2.19,42.1,12.0,0.69,22,77,35,7088,169,Unhealthy
2025-08-24,2025,8,24,Monsoon,China,Wuhan,26.4,91.0,11.3,1017.6,2.8,12.1,6.6,51.6,80.9,31.3,17.4,2.29,42.3,13.8,0.41,90,49,68,9815,200,Unhealthy
2025-02-23,2025,2,23,Winter,USA,Seattle,14.3,56.0,3.0,1004.9,3.6,9.5,5.0,35.8,63.0,35.7,15.7,1.93,32.2,10.2,0.35,98,93,53,20292,161,Unhealthy
2024-02-02,2024,2,2,Winter,South Africa,Durban,32.2,86.0,9.2,1011.9,0.0,7.9,7.6,53.0,68.9,51.0,10.1,2.41,24.5,14.3,0.49,56,85,68,13079,196,Unhealthy
2024-01-22,2024,1,22,Winter,Canada,Montreal,14.4,95.0,0.8,1014.0,0.9,6.9,4.7,43.8,62.5,16.1,13.1,1.09,66.4,22.3,0.81,30,59,69,19530,157,Unhealthy
2025-11-14,2025,11,14,Autumn,Japan,Sapporo,29.0,49.0,5.9,1030.4,3.8,9.1,2.9,42.2,77.8,32.2,11.8,1.51,22.6,11.3,0.4,33,35,11,529,174,Unhealthy
2025-11-06,2025,11,6,Autumn,Japan,Kyoto,19.0,49.0,9.5,1000.7,0.0,4.6,6.1,29.6,57.1,23.3,12.0,0.44,22.0,15.9,0.83,28,76,34,4620,121,Unhealthy for Sensitive Groups
2024-10-30,2024,10,30,Autumn,South Africa,Bloemfontein,21.1,83.0,10.6,1011.8,0.0,7.7,9.1,40.7,61.4,,17.6,2.21,56.4,14.0,0.1,85,69,59,15616,188,Unhealthy
2025-10-05,2025,10,5,Autumn,Germany,Hamburg,19.0,90.0,6.8,1017.8,4.9,4.3,4.5,20.8,47.6,24.2,13.6,2.23,44.8,19.8,0.51,47,63,26,2747,113,Unhealthy for Sensitive Groups
2024-02-24,2024,2,24,Winter,Japan,Tokyo,23.6,68.0,3.2,998.5,11.4,4.7,6.5,85.5,110.8,24.8,10.7,1.02,38.0,17.8,0.26,37,44,14,19384,286,Very Unhealthy
2025-08-07,2025,8,7,Monsoon,Australia,Perth,31.5,41.0,4.1,1008.2,1.5,7.8,8.5,20.9,33.6,20.3,13.6,1.43,24.0,16.7,0.42,86,61,30,23559,102,Unhealthy for Sensitive Groups
2025-11-16,2025,11,16,Autumn,Japan,Kyoto,23.6,62.0,6.9,1019.0,2.2,5.7,6.3,50.9,63.0,18.1,7.4,0.57,37.1,18.4,0.14,43,32,29,23998,175,Unhealthy
2024-01-25,2024,1,25,Winter,Germany,Berlin,20.6,43.0,4.9,1009.6,0.0,8.8,5.1,33.5,52.1,29.7,7.7,0.79,45.5,15.8,0.59,52,66,19,20944,149,Unhealthy for Sensitive Groups
2024-01-07,2024,1,7,Winter,South Africa,Johannesburg,20.5,65.0,5.3,1001.0,6.0,9.0,6.9,51.7,87.5,29.7,11.9,1.27,35.6,14.4,0.43,32,30,28,14032,198,Unhealthy
2025-12-03,2025,12,3,Winter,Brazil,Brasilia,31.5,56.0,3.6,1007.5,17.9,10.3,6.7,32.0,70.4,27.6,14.7,1.28,57.6,12.7,0.34,51,54,44,11108,153,Unhealthy
2025-08-21,2025,8,21,Monsoon,USA,Seattle,26.0,81.0,5.3,1025.6,13.5,5.9,3.2,52.5,76.1,45.5,8.7,2.02,32.4,15.8,0.94,99,62,22,20873,219,Very Unhealthy
2024-05-01,2024,5,1,Summer,India,Bengaluru,13.3,80.0,7.0,1016.8,0.0,5.2,3.7,28.5,65.2,38.9,13.6,2.42,37.5,21.4,0.54,24,38,50,24536,136,Unhealthy for Sensitive Groups
2025-12-07,2025,12,7,Winter,Germany,Frankfurt,19.0,55.0,7.4,1006.4,5.4,10.7,4.0,42.6,53.8,33.3,9.7,0.61,38.1,16.9,0.57,82,68,8,1724,180,Unhealthy
2025-04-23,2025,4,23,Summer,India,Bengaluru,24.6,91.0,9.3,1027.8,1.8,8.1,5.8,25.7,49.2,45.9,12.3,1.57,39.6,22.5,0.64,66,47,13,16085,148,Unhealthy for Sensitive Groups
2025-03-07,2025,3,7,Summer,India,Delhi,20.5,58.0,3.0,1010.0,9.2,4.3,4.7,81.1,102.4,9.4,19.9,1.16,34.4,28.8,0.53,49,66,36,22613,257,Very Unhealthy
2024-07-06,2024,7,6,Monsoon,China,Guangzhou,17.6,64.0,7.2,1017.7,7.5,4.4,7.3,77.7,105.4,65.5,12.5,2.23,24.9,14.8,0.61,53,33,29,18429,292,Very Unhealthy
2025-02-26,2025,2,26,Winter,Australia,Adelaide,24.3,74.0,6.4,1002.9,9.4,8.2,4.3,52.6,77.9,33.2,5.6,0.43,35.6,14.7,0.46,69,27,67,1244,191,Unhealthy
2025-01-26,2025,1,26,Winter,South Africa,Durban,27.0,56.0,3.7,1012.9,11.1,8.7,2.9,53.6,90.1,28.3,8.1,2.0,28.0,13.8,0.44,73,30,29,2198,205,Very Unhealthy
2025-01-17,2025,1,17,Winter,Canada,Vancouver,32.4,80.0,2.3,1008.4,3.2,8.6,4.2,51.8,66.2,30.8,12.2,0.4,45.0,14.5,0.28,66,25,61,23998,189,Unhealthy
2024-11-12,2024,11,12,Autumn,USA,New York,21.0,72.0,2.4,1000.5,0.0,10.9,3.8,61.6,82.3,17.5,13.6,0.77,38.6,12.1,0.11,33,64,41,11747,205,Very Unhealthy
2024-12-29,2024,12,29,Winter,India,Hyderabad,27.3,55.0,5.7,1013.2,8.5,6.5,4.6,76.9,115.5,58.5,21.1,1.65,36.2,23.1,0.11,66,98,41,5597,297,Very Unhealthy
2024-07-06,2024,7,6,Monsoon,India,Delhi,28.4,62.0,10.7,1004.6,,5.3,6.3,37.7,51.1,46.3,21.5,0.91,54.6,11.4,0.66,66,93,33,20124,179,Unhealthy
2025-09-04,2025,9,4,Autumn,Canada,Toronto,27.5,60.0,2.9,1014.7,0.6,8.4,7.7,40.7,69.8,,7.8,2.01,48.9,15.6,0.68,42,38,19,7664,167,Unhealthy
2024-10-13,2024,10,13,Autumn,Brazil,Rio de Janeiro,21.8,94.0,2.7,1022.3,2.3,9.3,3.9,47.2,70.5,26.6,14.3,1.96,26.2,24.6,0.6,57,60,44,2376,174,Unhealthy
2025-09-06,2025,9,6,Autumn,Japan,Nagoya,28.8,55.0,3.7,1025.9,15.2,3.3,7.3,46.0,65.8,28.5,13.4,0.9,28.2,8.3,0.61,78,93,30,17842,180,Unhealthy
2025-01-22,2025,1,22,Winter,USA,Chicago,24.1,82.0,10.8,1008.7,2.8,6.9,7.7,42.0,52.8,33.0,14.0,1.57,36.1,26.6,0.75,54,91,25,23240,168,Unhealthy
2024-11-06,2024,11,6,Autumn,USA,Seattle,19.0,81.0,5.1,1028.2,8.5,9.6,4.9,45.1,74.9,35.0,18.5,1.36,30.8,7.1,0.72,58,97,27,1235,187,Unhealthy
2024-06-16,2024,6,16,Monsoon,Canada,Toronto,25.3,85.0,9.7,1008.1,10.0,5.9,6.5,44.1,81.4,21.8,11.7,0.52,13.4,27.2,0.43,48,93,6,14477,172,Unhealthy
2025-06-16,2025,6,16,Monsoon,Japan,Tokyo,22.4,62.0,10.4,1007.9,0.0,7.4,6.4,21.3,46.8,44.3,9.0,0.93,31.3,20.8,0.48,84,42,63,1682,119,Unhealthy for Sensitive Groups
2025-01-02,2025,1,2,Winter,Japan,Nagoya,25.8,43.0,9.4,1008.0,0.0,11.1,4.9,57.0,76.9,25.8,13.1,0.34,56.3,15.9,0.21,74,81,9,16043,224,Very Unhealthy
2024-03-06,2024,3,6,Summer,France,Paris,22.2,63.0,7.3,1017.8,0.0,2.4,4.6,28.2,54.2,22.9,9.7,0.54,43.9,25.0,0.73,22,48,17,9287,128,Unhealthy for Sensitive Groups
2024-07-28,2024,7,28,Monsoon,India,Bengaluru,29.7,41.0,3.5,1003.6,3.3,7.0,5.7,36.2,46.4,48.0,13.9,1.46,33.0,18.3,0.61,79,40,34,14895,165,Unhealthy
2025-10-07,2025,10,7,Autumn,France,Marseille,19.5,93.0,5.8,1006.7,8.1,7.1,7.5,49.9,86.0,40.1,9.4,1.84,44.4,11.6,0.69,87,32,34,6044,213,Very Unhealthy
2024-03-30,2024,3,30,Summer,Australia,Sydney,20.4,40.0,1.2,1009.4,3.1,10.8,6.4,16.6,30.2,23.9,10.0,0.81,36.5,29.0,0.46,60,78,9,23624,98,Moderate
2024-11-24,2024,11,24,Autumn,Australia,Sydney,27.5,69.0,6.5,1014.2,5.2,6.1,3.6,38.3,60.5,20.5,6.6,0.85,35.6,12.2,0.43,32,22,32,2349,144,Unhealthy for Sensitive Groups
2025-10-14,2025,10,14,Autumn,Australia,Brisbane,18.5,84.0,9.4,1007.5,8.2,8.6,6.5,30.6,48.8,19.8,11.2,0.5,41.6,16.7,0.64,88,65,24,3458,138,Unhealthy for Sensitive Groups
2025-01-22,2025,1,22,Winter,Brazil,Salvador,32.1,89.0,8.0,1020.4,0.0,6.4,1.0,16.4,50.4,31.4,6.6,0.87,37.9,20.8,0.4,47,25,69,1585,92,Moderate
2024-08-22,2024,8,22,Monsoon,China,Wuhan,29.0,51.0,7.9,1015.5,6.0,8.1,5.8,43.1,68.7,33.0,16.3,0.47,39.8,12.3,0.54,32,96,21,15030,178,Unhealthy
2025-01-06,2025,1,6,Winter,Canada,Montreal,20.8,80.0,4.2,1003.7,0.0,9.9,9.2,71.1,97.3,25.2,7.7,2.1,40.4,23.0,0.65,95,56,15,7367,259,Very Unhealthy
2025-11-20,2025,11,20,Autumn,France,Paris,6.7,56.0,5.1,999.9,11.2,6.7,7.7,40.6,52.7,43.1,7.8,0.78,41.1,20.0,0.17,49,64,23,4450,172,Unhealthy
2024-02-20,2024,2,20,Winter,Japan,Kyoto,24.7,85.0,3.8,1008.2,4.8,7.3,3.8,25.0,38.8,37.1,4.9,1.06,42.8,12.3,0.69,27,36,63,13292,109,Unhealthy for Sensitive Groups
2024-12-30,2024,12,30,Winter,Germany,Cologne,37.8,40.0,10.3,1020.4,0.6,8.4,4.9,34.9,50.5,28.0,15.5,0.78,17.7,22.1,0.64,26,90,65,14760,123,Unhealthy for Sensitive Groups
2024-03-17,2024,3,17,Summer,USA,Houston,15.2,74.0,3.5,1007.2,1.4,13.3,3.7,64.4,91.2,40.6,11.3,1.29,41.2,9.4,0.56,86,89,9,19639,255,Very Unhealthy
2024-02-14,2024,2,14,Winter,Brazil,Brasilia,29.1,58.0,5.4,998.3,4.2,8.3,3.9,18.7,45.6,25.0,19.2,1.64,47.8,13.1,0.57,39,83,43,15718,105,Unhealthy for Sensitive Groups
2025-11-11,2025,11,11,Autumn,Brazil,Rio de Janeiro,13.0,89.0,3.0,1013.5,0.2,9.8,9.4,49.6,69.9,25.8,13.2,2.43,34.0,25.6,0.58,96,33,66,9705,182,Unhealthy
2025-01-06,2025,1,6,Winter,Germany,Frankfurt,26.2,36.0,11.7,1012.7,8.4,8.9,7.1,54.6,75.7,24.0,14.3,1.03,32.8,21.6,0.76,84,99,39,4592,201,Very Unhealthy
2024-08-09,2024,8,9,Monsoon,Japan,Osaka,20.6,55.0,9.9,1026.4,4.6,10.1,6.1,30.7,67.3,18.4,5.5,0.89,24.5,24.3,0.71,84,49,68,1979,124,Unhealthy for Sensitive Groups
2025-08-22,2025,8,22,Monsoon,Japan,Sapporo,25.4,47.0,2.4,1019.6,0.7,3.9,8.3,19.6,45.5,18.1,11.7,0.7,38.0,24.8,0.39,44,37,69,18502,88,Moderate
2024-04-17,2024,4,17,Summer,Brazil,Salvador,31.0,35.0,7.6,1011.9,0.0,11.5,5.4,40.3,75.4,31.1,14.0,2.17,23.2,22.2,0.61,47,22,40,6081,163,Unhealthy
2025-06-19,2025,6,19,Monsoon,USA,Houston,17.5,35.0,8.4,1010.6,2.9,5.8,4.6,37.8,48.3,42.4,10.5,1.02,35.6,21.4,0.73,97,86,66,20339,159,Unhealthy
2025-08-25,2025,8,25,Monsoon,Brazil,Rio de Janeiro,24.3,38.0,6.7,1019.5,4.2,5.5,3.5,36.4,52.7,17.7,13.7,2.47,31.1,15.1,0.25,61,22,45,2827,137,Unhealthy for Sensitive Groups
2024-07-02,2024,7,2,Monsoon,India,Chennai,22.9,60.0,9.0,1020.7,0.0,8.9,6.5,44.9,76.1,37.1,21.3,2.41,46.8,25.3,0.22,87,75,14,13486,206,Very Unhealthy
2024-04-05,2024,4,5,Summer,India,Chennai,34.2,35.0,7.7,1016.6,5.9,6.7,4.1,63.3,94.0,58.8,23.3,1.13,36.3,20.4,0.55,79,70,23,12023,266,Very Unhealthy
2025-03-03,2025,3,3,Summer,China,Shenzhen,9.9,62.0,9.6,1017.8,1.1,5.9,7.7,77.2,92.8,63.8,18.3,0.41,23.0,26.4,0.25,33,35,16,15289,285,Very Unhealthy
2025-01-16,2025,1,16,Winter,Canada,Toronto,23.3,68.0,10.2,1000.2,6.5,6.1,4.5,19.9,30.7,18.1,9.3,1.51,46.5,19.6,0.57,47,32,27,10948,97,Moderate
2024-10-26,2024,10,26,Autumn,India,Chennai,32.1,63.0,10.3,1013.1,0.0,11.9,3.4,72.1,103.4,66.1,16.3,1.31,27.2,6.4,0.42,80,77,40,1873,284,Very Unhealthy
2024-03-23,2024,3,23,Summer,USA,Los Angeles,29.3,91.0,8.6,1004.0,3.1,11.1,7.6,61.6,78.3,37.3,14.2,1.76,27.9,23.8,0.33,75,62,64,21541,217,Very Unhealthy
2024-10-15,2024,10,15,Autumn,South Africa,Durban,26.3,95.0,9.2,1001.7,10.1,7.1,5.1,47.9,87.1,13.3,16.0,1.11,12.9,19.2,0.22,32,65,46,21744,163,Unhealthy
2025-10-31,2025,10,31,Autumn,USA,Seattle,25.2,40.0,6.2,1025.6,5.7,7.2,2.9,37.6,67.2,40.1,12.5,2.07,54.4,11.5,0.5,42,27,67,10029,163,Unhealthy
2024-12-28,2024,12,28,Winter,Australia,Adelaide,34.0,44.0,0.6,1034.2,9.5,9.3,5.0,45.2,55.3,26.0,10.2,1.39,41.6,18.0,0.56,92,32,45,1382,173,Unhealthy
2024-04-30,2024,4,30,Summer,France,Nice,22.7,62.0,5.1,995.4,0.0,8.5,8.4,57.8,81.7,22.9,12.7,2.28,32.6,14.1,0.79,37,83,48,9520,197,Unhealthy
2025-07-25,2025,7,25,Monsoon,Japan,Osaka,22.1,77.0,9.2,1024.6,1.2,9.3,2.9,27.5,64.2,35.2,13.4,0.81,27.6,25.0,0.34,84,60,66,7096,134,Unhealthy for Sensitive Groups
2025-11-24,2025,11,24,Autumn,Canada,Vancouver,19.8,68.0,5.0,1011.5,0.0,6.3,6.5,37.7,76.3,14.3,6.1,2.34,35.3,6.0,0.9,90,29,46,16534,153,Unhealthy
2025-05-04,2025,5,4,Summer,China,Wuhan,30.1,61.0,7.8,1027.6,5.4,7.2,5.9,31.4,53.5,65.0,22.6,1.86,30.9,19.6,0.64,69,79,55,12636,166,Unhealthy
2024-09-06,2024,9,6,Autumn,France,Marseille,33.7,91.0,8.6,1015.3,0.0,7.6,8.5,44.2,69.8,20.3,9.0,1.02,39.2,11.1,0.38,82,53,40,19351,171,Unhealthy
2024-02-20,2024,2,20,Winter,USA,Chicago,7.7,50.0,9.2,1015.8,9.5,11.0,3.0,51.1,74.2,32.4,17.4,1.1,39.8,15.2,0.24,75,65,22,14823,206,Very Unhealthy
2024-04-25,2024,4,25,Summer,Japan,Kyoto,14.8,37.0,7.7,1016.4,14.9,4.1,1.0,37.9,64.9,28.6,9.0,2.13,27.1,26.0,0.19,47,61,39,18734,150,Unhealthy for Sensitive Groups
2024-04-12,2024,4,12,Summer,Brazil,Curitiba,16.3,56.0,5.1,1005.3,0.0,3.3,4.9,19.9,46.4,25.2,12.5,1.74,18.1,29.1,0.6,75,78,37,7651,103,Unhealthy for Sensitive Groups
2025-06-27,2025,6,27,Monsoon,USA,Houston,22.0,49.0,10.0,1005.2,6.6,8.7,8.9,40.1,67.6,28.7,10.4,0.5,34.9,20.3,0.62,65,28,25,15963,168,Unhealthy
2025-07-28,2025,7,28,Monsoon,Canada,Montreal,32.5,52.0,4.1,1018.3,11.0,8.1,6.4,36.2,53.4,,9.8,2.29,49.5,9.3,0.92,41,48,13,23376,157,Unhealthy
2024-10-08,2024,10,8,Autumn,India,Hyderabad,24.4,70.0,4.9,1023.0,4.2,8.8,5.1,79.1,89.8,40.8,20.9,0.43,33.0,17.7,0.45,54,40,40,10518,272,Very Unhealthy
2024-08-29,2024,8,29,Monsoon,Japan,Sapporo,18.0,87.0,3.7,1013.3,12.3,7.9,6.1,31.5,63.0,31.2,14.4,0.37,43.0,11.8,0.62,52,95,23,3100,152,Unhealthy
2025-09-03,2025,9,3,Autumn,Germany,Munich,21.6,81.0,11.9,1011.9,6.7,6.0,3.5,31.6,57.5,24.2,9.4,0.93,38.8,9.8,0.65,69,22,60,18147,132,Unhealthy for Sensitive Groups
2025-02-07,2025,2,7,Winter,USA,New York,16.8,54.0,6.2,1024.0,6.8,7.3,2.5,31.2,43.8,26.5,14.5,1.63,38.1,29.9,0.66,49,36,60,13272,124,Unhealthy for Sensitive Groups
2025-12-20,2025,12,20,Winter,Germany,Berlin,22.8,53.0,9.7,1013.0,11.5,7.8,6.7,11.5,40.4,28.6,12.2,0.74,39.9,20.4,0.92,89,50,50,14248,92,Moderate
2025-12-25,2025,12,25,Winter,China,Shanghai,29.2,93.0,4.7,1030.0,0.0,8.6,6.1,65.2,98.0,36.8,23.2,1.62,31.3,26.3,0.65,48,78,28,18623,244,Very Unhealthy
2024-09-13,2024,9,13,Autumn,Japan,Sapporo,26.1,51.0,10.7,1003.9,11.4,6.4,5.4,34.4,46.8,19.5,12.9,0.64,31.6,17.4,0.34,31,35,64,8696,119,Unhealthy for Sensitive Groups
2025-04-06,2025,4,6,Summer,USA,Los Angeles,16.8,51.0,8.6,995.5,14.4,8.1,5.1,60.2,70.9,41.6,8.8,1.88,48.3,32.1,0.28,90,82,65,22282,222,Very Unhealthy
2025-05-16,2025,5,16,Summer,India,Mumbai,19.9,91.0,2.3,1022.9,3.2,8.7,7.1,74.7,107.9,40.7,18.8,1.48,8.3,20.2,0.4,89,75,36,22842,268,Very Unhealthy
2025-06-05,2025,6,5,Monsoon,Japan,Nagoya,20.6,62.0,10.3,1027.2,3.7,5.5,8.8,49.2,64.8,28.7,10.0,2.36,43.0,15.6,0.51,55,50,43,6991,182,Unhealthy
2024-06-12,2024,6,12,Monsoon,Australia,Adelaide,20.8,69.0,0.6,1013.3,3.1,6.3,5.6,35.1,67.6,19.2,8.5,2.13,33.9,25.1,0.78,21,61,8,22599,145,Unhealthy for Sensitive Groups
2024-09-20,2024,9,20,Autumn,China,Beijing,14.3,80.0,2.7,991.5,1.5,8.3,6.2,59.0,72.5,56.4,18.6,2.18,34.8,25.9,0.26,21,24,13,8295,232,Very Unhealthy
2025-07-18,2025,7,18,Monsoon,France,Toulouse,20.8,81.0,11.8,1010.6,4.3,5.3,6.0,29.1,44.2,28.8,10.4,1.81,50.0,7.3,0.43,61,93,54,2298,129,Unhealthy for Sensitive Groups
2024-02-15,2024,2,15,Winter,Germany,Cologne,15.3,60.0,8.6,1011.4,1.4,7.3,8.4,38.6,74.5,29.9,14.2,2.16,20.3,16.7,0.66,67,74,34,4580,163,Unhealthy
2024-03-09,2024,3,9,Summer,France,Lyon,21.2,81.0,1.2,1002.0,10.3,10.4,4.3,37.3,56.5,34.3,9.7,2.15,29.7,19.1,0.99,49,72,41,5366,151,Unhealthy
2024-01-06,2024,1,6,Winter,Brazil,Curitiba,22.9,94.0,7.0,1003.1,6.5,6.2,7.5,40.5,65.1,26.0,11.7,1.29,41.4,10.0,0.71,60,35,8,21119,173,Unhealthy
2025-08-23,2025,8,23,Monsoon,Canada,Toronto,27.8,55.0,10.4,1012.4,2.9,6.7,1.3,24.6,57.2,36.9,11.2,1.14,32.7,9.7,0.32,65,78,59,12898,125,Unhealthy for Sensitive Groups
2024-10-20,2024,10,20,Autumn,South Africa,Bloemfontein,16.3,90.0,10.1,1016.0,6.9,11.4,6.8,39.8,79.7,31.3,10.9,0.46,16.6,18.5,0.63,41,59,21,16457,165,Unhealthy
2024-05-07,2024,5,7,Summer,India,Hyderabad,24.6,43.0,11.0,1000.2,0.0,6.8,3.2,88.6,127.2,34.0,11.9,1.07,49.0,17.1,0.56,61,62,66,9063,302,Hazardous
2025-02-28,2025,2,28,Winter,Canada,Vancouver,20.3,76.0,3.5,1019.0,6.6,9.8,6.6,61.7,76.1,29.6,10.9,2.15,56.0,29.4,0.49,96,21,24,9523,236,Very Unhealthy
2025-03-25,2025,3,25,Summer,Brazil,Curitiba,24.7,78.0,6.4,1010.8,3.3,8.5,5.3,60.0,83.8,28.8,13.6,0.8,44.8,25.2,0.5,96,38,45,16518,225,Very Unhealthy
2025-07-28,2025,7,28,Monsoon,USA,Seattle,24.7,57.0,9.9,1010.3,11.9,8.5,4.7,13.5,47.2,43.2,14.8,0.69,43.4,12.4,0.67,31,75,65,14561,97,Moderate
2025-04-04,2025,4,4,Summer,Canada,Vancouver,29.6,43.0,3.5,1021.1,6.2,7.9,7.6,36.6,50.6,26.7,10.7,1.6,39.4,19.0,0.54,87,52,51,19449,149,Unhealthy for Sensitive Groups
2025-06-27,2025,6,27,Monsoon,Japan,Sapporo,13.0,81.0,11.1,1009.9,4.5,7.5,4.0,37.1,68.0,17.6,6.6,1.31,52.2,27.2,0.82,46,24,26,23518,154,Unhealthy
2025-01-29,2025,1,29,Winter,Brazil,Brasilia,35.6,44.0,11.8,1020.6,7.9,8.7,6.6,54.9,81.0,38.5,10.3,1.04,22.9,16.7,0.81,80,44,25,7007,213,Very Unhealthy
2024-06-09,2024,6,9,Monsoon,USA,Los Angeles,24.9,44.0,8.9,1021.8,3.6,6.9,2.1,44.5,82.5,33.8,15.2,1.91,20.3,24.3,0.71,37,68,17,18262,182,Unhealthy
2025-07-01,2025,7,1,Monsoon,Brazil,Salvador,31.3,75.0,8.1,1019.2,7.3,8.4,4.6,21.3,52.3,36.6,11.5,1.09,37.0,22.9,0.25,59,43,5,4093,132,Unhealthy for Sensitive Groups
2025-06-26,2025,6,26,Monsoon,India,Mumbai,32.5,43.0,11.0,1011.8,2.1,10.7,8.4,42.0,62.4,49.2,12.4,0.82,45.1,12.4,0.48,36,62,21,2332,186,Unhealthy
2025-05-08,2025,5,8,Summer,Brazil,Brasilia,34.7,39.0,3.7,1015.8,5.2,8.1,7.5,37.8,77.6,41.5,12.0,0.43,26.5,14.7,0.73,77,97,33,14277,176,Unhealthy
2025-11-25,2025,11,25,Autumn,Australia,Brisbane,12.2,50.0,1.9,1016.7,4.3,9.5,4.8,25.3,58.9,15.5,9.9,1.37,28.4,19.8,0.37,37,76,28,17200,111,Unhealthy for Sensitive Groups
2024-04-16,2024,4,16,Summer,South Africa,Pretoria,34.9,65.0,11.3,999.3,5.7,9.0,5.9,73.8,102.7,21.6,12.0,1.83,39.2,24.1,0.16,24,47,48,9761,241,Very Unhealthy
2024-09-26,2024,9,26,Autumn,Japan,Tokyo,24.6,85.0,1.0,1013.6,10.7,5.9,6.4,33.7,50.2,23.8,10.5,1.62,14.5,7.8,1.1,28,95,26,18662,125,Unhealthy for Sensitive Groups
2025-08-01,2025,8,1,Monsoon,France,Toulouse,23.5,94.0,10.6,1021.9,1.8,9.7,2.6,36.8,54.0,44.0,9.0,0.46,20.7,13.0,0.44,85,42,16,24400,167,Unhealthy
2024-09-25,2024,9,25,Autumn,USA,New York,20.4,88.0,5.6,1012.6,10.8,7.1,5.5,27.7,61.9,29.4,12.0,0.38,31.1,23.5,0.47,50,87,21,13937,136,Unhealthy for Sensitive Groups
2025-06-19,2025,6,19,Monsoon,South Africa,Johannesburg,32.5,51.0,9.2,1013.3,0.0,8.2,4.9,41.4,77.5,17.3,13.5,1.77,24.5,16.7,0.41,21,75,46,8820,149,Unhealthy for Sensitive Groups
2024-12-07,2024,12,7,Winter,South Africa,Bloemfontein,14.3,79.0,11.9,1014.3,6.9,8.4,6.3,78.6,110.2,37.9,10.2,0.59,35.6,13.7,0.19,96,47,55,4653,279,Very Unhealthy
2024-06-20,2024,6,20,Monsoon,Brazil,Sao Paulo,19.1,55.0,4.1,1004.9,0.0,3.4,9.0,23.3,35.9,28.4,15.6,1.92,30.6,24.4,0.7,30,77,67,15420,96,Moderate
2024-02-03,2024,2,3,Winter,Japan,Osaka,21.1,52.0,5.3,1017.5,4.6,7.6,4.4,49.3,89.1,29.7,9.4,0.78,32.2,23.6,0.44,22,74,14,16442,193,Unhealthy
2025-10-15,2025,10,15,Autumn,India,Chennai,31.9,70.0,0.6,1021.7,9.5,9.0,6.3,77.8,97.6,46.2,15.3,0.34,45.6,24.6,0.46,90,27,38,11971,287,Very Unhealthy
2024-12-02,2024,12,2,Winter,Germany,Hamburg,22.9,89.0,4.1,1011.3,0.0,9.9,5.4,25.6,64.1,23.7,10.7,0.83,15.1,16.6,0.29,59,82,19,11042,123,Unhealthy for Sensitive Groups
2024-04-17,2024,4,17,Summer,USA,Los Angeles,13.5,56.0,11.0,1020.4,4.7,6.5,7.4,36.9,51.6,31.4,16.2,1.98,31.3,15.4,0.27,64,59,8,9553,161,Unhealthy
2025-06-13,2025,6,13,Monsoon,Australia,Brisbane,19.7,35.0,4.6,1009.4,1.2,10.9,7.5,21.1,38.0,,6.3,0.92,45.0,24.8,0.72,28,36,5,11544,105,Unhealthy for Sensitive Groups
2024-07-03,2024,7,3,Monsoon,Canada,Ottawa,35.0,39.0,7.1,1030.1,7.0,5.2,2.9,49.9,68.2,34.1,5.5,2.48,41.3,9.6,0.44,82,26,6,21275,204,Very Unhealthy
2024-03-17,2024,3,17,Summer,Japan,Sapporo,29.9,38.0,7.3,1001.0,5.1,8.6,7.8,5.0,19.8,21.5,11.5,0.84,38.0,34.3,0.48,29,43,7,3106,61,Moderate
2024-04-20,2024,4,20,Summer,Australia,Perth,32.1,69.0,9.2,1019.2,2.2,9.0,4.9,31.3,41.4,18.1,13.3,0.95,34.2,12.2,0.49,24,87,5,22346,126,Unhealthy for Sensitive Groups
2024-03-16,2024,3,16,Summer,India,Bengaluru,20.6,58.0,9.0,1007.5,6.6,9.0,3.0,48.1,82.6,55.1,23.3,1.97,34.6,20.0,1.07,52,80,42,23379,212,Very Unhealthy
2025-08-12,2025,8,12,Monsoon,South Africa,Johannesburg,20.6,59.0,8.2,1012.5,13.6,7.4,4.4,40.0,59.4,27.4,18.0,2.33,30.9,17.1,0.77,61,87,19,7834,165,Unhealthy
